scope,stage,topic_id,topic_label,metric,value
topic,initial,4631.0,"amas, van wynsberghe, wynsberghe, wynsberghe robbins, considered abstract, direction human, moral agents",selected,False
topic,initial,4632.0,"convsearch, micros, generative dialogue, gold queries, initiative conversational, conversational search, dialogue histories",abstract_count,6
topic,initial,4632.0,"convsearch, micros, generative dialogue, gold queries, initiative conversational, conversational search, dialogue histories",abstract_share,1.4899317859563996e-05
topic,initial,4632.0,"convsearch, micros, generative dialogue, gold queries, initiative conversational, conversational search, dialogue histories",selected,False
topic,initial,4633.0,"pitako, mimic py, py, maximalist, levels generated, game design, personality driven",abstract_count,6
topic,initial,4633.0,"pitako, mimic py, py, maximalist, levels generated, game design, personality driven",abstract_share,1.4899317859563996e-05
topic,initial,4633.0,"pitako, mimic py, py, maximalist, levels generated, game design, personality driven",selected,False
topic,initial,4634.0,"peer group, group effects, reweighted approximation, qualitative factors, tree reweighted, regression peer, smoothed multiplicative",abstract_count,6
topic,initial,4634.0,"peer group, group effects, reweighted approximation, qualitative factors, tree reweighted, regression peer, smoothed multiplicative",abstract_share,1.4899317859563996e-05
topic,initial,4634.0,"peer group, group effects, reweighted approximation, qualitative factors, tree reweighted, regression peer, smoothed multiplicative",selected,False
topic,initial,4635.0,"oscti, redchronos, gathering management, securitykg, cam lds, embodied ai, hidden dangers",abstract_count,6
topic,initial,4635.0,"oscti, redchronos, gathering management, securitykg, cam lds, embodied ai, hidden dangers",abstract_share,1.4899317859563996e-05
topic,initial,4635.0,"oscti, redchronos, gathering management, securitykg, cam lds, embodied ai, hidden dangers",selected,False
topic,initial,4636.0,"assortment, assortment optimization, optimal assortment, sponsored products, assortments, sponsored, assortment planning",abstract_count,6
topic,initial,4636.0,"assortment, assortment optimization, optimal assortment, sponsored products, assortments, sponsored, assortment planning",abstract_share,1.4899317859563996e-05
topic,initial,4636.0,"assortment, assortment optimization, optimal assortment, sponsored products, assortments, sponsored, assortment planning",selected,False
topic,initial,4637.0,"channel temporal, pkd, adversarial tasks, person video, video understanding, hvu, ctan",abstract_count,6
topic,initial,4637.0,"channel temporal, pkd, adversarial tasks, person video, video understanding, hvu, ctan",abstract_share,1.4899317859563996e-05
topic,initial,4637.0,"channel temporal, pkd, adversarial tasks, person video, video understanding, hvu, ctan",selected,False
topic,initial,4638.0,"flextok, vitok, sftok, scaling auto, social cues, reconstruction generation, gasp",abstract_count,6
topic,initial,4638.0,"flextok, vitok, sftok, scaling auto, social cues, reconstruction generation, gasp",abstract_share,1.4899317859563996e-05
topic,initial,4638.0,"flextok, vitok, sftok, scaling auto, social cues, reconstruction generation, gasp",selected,False
topic,initial,4639.0,"ecofair ch, ecofair, ch marl, nhde, refuelling, packing boxes, larger box",abstract_count,6
topic,initial,4639.0,"ecofair ch, ecofair, ch marl, nhde, refuelling, packing boxes, larger box",abstract_share,1.4899317859563996e-05
topic,initial,4639.0,"ecofair ch, ecofair, ch marl, nhde, refuelling, packing boxes, larger box",selected,False
topic,initial,4640.0,"structure constructions, fish dip, span based, stsn, ascs, target format, level label",abstract_count,6
topic,initial,4640.0,"structure constructions, fish dip, span based, stsn, ascs, target format, level label",abstract_share,1.4899317859563996e-05
topic,initial,4640.0,"structure constructions, fish dip, span based, stsn, ascs, target format, level label",selected,False
topic,initial,4641.0,"mala asr, latinx, whispered, whispered voice, dualvoice, audio transformer, mala",abstract_count,6
topic,initial,4641.0,"mala asr, latinx, whispered, whispered voice, dualvoice, audio transformer, mala",abstract_share,1.4899317859563996e-05
topic,initial,4641.0,"mala asr, latinx, whispered, whispered voice, dualvoice, audio transformer, mala",selected,False
topic,initial,4642.0,"dlof, piv, drag, plasma, nematics, plasma closure, active nematics",abstract_count,6
topic,initial,4642.0,"dlof, piv, drag, plasma, nematics, plasma closure, active nematics",abstract_share,1.4899317859563996e-05
topic,initial,4642.0,"dlof, piv, drag, plasma, nematics, plasma closure, active nematics",selected,False
topic,initial,4643.0,"blockchain, remittance, blockchain data, applied blockchain, blockchain readiness, bri, learning blockchain",abstract_count,6
topic,initial,4643.0,"blockchain, remittance, blockchain data, applied blockchain, blockchain readiness, bri, learning blockchain",abstract_share,1.4899317859563996e-05
topic,initial,4643.0,"blockchain, remittance, blockchain data, applied blockchain, blockchain readiness, bri, learning blockchain",selected,False
topic,initial,4644.0,"reasonx, constraint acquisition, constraint networks, diceml, partial queries, interactive ca, distributional clauses",abstract_count,6
topic,initial,4644.0,"reasonx, constraint acquisition, constraint networks, diceml, partial queries, interactive ca, distributional clauses",abstract_share,1.4899317859563996e-05
topic,initial,4644.0,"reasonx, constraint acquisition, constraint networks, diceml, partial queries, interactive ca, distributional clauses",selected,False
topic,initial,4645.0,"dlow, cetcam, pomo3d, text2avatar, human avatar, accessories, tada",abstract_count,6
topic,initial,4645.0,"dlow, cetcam, pomo3d, text2avatar, human avatar, accessories, tada",abstract_share,1.4899317859563996e-05
topic,initial,4645.0,"dlow, cetcam, pomo3d, text2avatar, human avatar, accessories, tada",selected,False
topic,initial,4646.0,"ris, plkg, mitm ris, rfi, semcom, deepsc, secret keys",abstract_count,6
topic,initial,4646.0,"ris, plkg, mitm ris, rfi, semcom, deepsc, secret keys",abstract_share,1.4899317859563996e-05
topic,initial,4646.0,"ris, plkg, mitm ris, rfi, semcom, deepsc, secret keys",selected,False
topic,initial,4647.0,"virtual diagnostic, diagnostic solutions, solutions vds, substudy, untested patients, vds, domain constraints",abstract_count,6
topic,initial,4647.0,"virtual diagnostic, diagnostic solutions, solutions vds, substudy, untested patients, vds, domain constraints",abstract_share,1.4899317859563996e-05
topic,initial,4647.0,"virtual diagnostic, diagnostic solutions, solutions vds, substudy, untested patients, vds, domain constraints",selected,False
topic,initial,4648.0,"neural transducer, ifnt, pc mlm, fnt, ilme, shallow fusion, ilme ada",abstract_count,6
topic,initial,4648.0,"neural transducer, ifnt, pc mlm, fnt, ilme, shallow fusion, ilme ada",abstract_share,1.4899317859563996e-05
topic,initial,4648.0,"neural transducer, ifnt, pc mlm, fnt, ilme, shallow fusion, ilme ada",selected,False
topic,initial,4649.0,"unitts, distilcodec, codec, singing phonation, voice2mode, phonation, sound change",abstract_count,6
topic,initial,4649.0,"unitts, distilcodec, codec, singing phonation, voice2mode, phonation, sound change",abstract_share,1.4899317859563996e-05
topic,initial,4649.0,"unitts, distilcodec, codec, singing phonation, voice2mode, phonation, sound change",selected,False
topic,initial,4650.0,"airavata, kashmiri, hindi, pret, pret 5m, ks pret, marathi",abstract_count,6
topic,initial,4650.0,"airavata, kashmiri, hindi, pret, pret 5m, ks pret, marathi",abstract_share,1.4899317859563996e-05
topic,initial,4650.0,"airavata, kashmiri, hindi, pret, pret 5m, ks pret, marathi",selected,False
topic,initial,4651.0,"parameterization operations, network search, rep methods, parameterization architecture, tans, policies network, supernet trained",abstract_count,6
topic,initial,4651.0,"parameterization operations, network search, rep methods, parameterization architecture, tans, policies network, supernet trained",abstract_share,1.4899317859563996e-05
topic,initial,4651.0,"parameterization operations, network search, rep methods, parameterization architecture, tans, policies network, supernet trained",selected,False
topic,initial,4652.0,"cfar, isar, isar imaging, constant false, fv, small everyday, imaging small",abstract_count,6
topic,initial,4652.0,"cfar, isar, isar imaging, constant false, fv, small everyday, imaging small",abstract_share,1.4899317859563996e-05
topic,initial,4652.0,"cfar, isar, isar imaging, constant false, fv, small everyday, imaging small",selected,False
topic,initial,4653.0,"vvlc, blockage, vvlc channel, mmwave, rbf nn, loading factor, channel loss",abstract_count,6
topic,initial,4653.0,"vvlc, blockage, vvlc channel, mmwave, rbf nn, loading factor, channel loss",abstract_share,1.4899317859563996e-05
topic,initial,4653.0,"vvlc, blockage, vvlc channel, mmwave, rbf nn, loading factor, channel loss",selected,False
topic,initial,4654.0,"video star, sketchql, visucraft, video instruction, prvr, gmmformer, geospatial scene",abstract_count,6
topic,initial,4654.0,"video star, sketchql, visucraft, video instruction, prvr, gmmformer, geospatial scene",abstract_share,1.4899317859563996e-05
topic,initial,4654.0,"video star, sketchql, visucraft, video instruction, prvr, gmmformer, geospatial scene",selected,False
topic,initial,4655.0,"rader, synthetic facts, latent reasoning, knowledge rationale, rader achieves, dialog thread, pike rag",abstract_count,6
topic,initial,4655.0,"rader, synthetic facts, latent reasoning, knowledge rationale, rader achieves, dialog thread, pike rag",abstract_share,1.4899317859563996e-05
topic,initial,4655.0,"rader, synthetic facts, latent reasoning, knowledge rationale, rader achieves, dialog thread, pike rag",selected,False
topic,initial,4656.0,"xgrammar, position shift, structured generation, selective ssms, model connectome, bayes gap, inpca",abstract_count,6
topic,initial,4656.0,"xgrammar, position shift, structured generation, selective ssms, model connectome, bayes gap, inpca",abstract_share,1.4899317859563996e-05
topic,initial,4656.0,"xgrammar, position shift, structured generation, selective ssms, model connectome, bayes gap, inpca",selected,False
topic,initial,4657.0,"magellan, textual instances, generation configuration, software generation, wireframes, geospatial tasks, definitions instances",abstract_count,6
topic,initial,4657.0,"magellan, textual instances, generation configuration, software generation, wireframes, geospatial tasks, definitions instances",abstract_share,1.4899317859563996e-05
topic,initial,4657.0,"magellan, textual instances, generation configuration, software generation, wireframes, geospatial tasks, definitions instances",selected,False
topic,initial,4658.0,"itpo, rl enhanced, enhanced llms, turn wise, domaino1s, ma rlhf, industrial sales",abstract_count,6
topic,initial,4658.0,"itpo, rl enhanced, enhanced llms, turn wise, domaino1s, ma rlhf, industrial sales",abstract_share,1.4899317859563996e-05
topic,initial,4658.0,"itpo, rl enhanced, enhanced llms, turn wise, domaino1s, ma rlhf, industrial sales",selected,False
topic,initial,4659.0,"convex clustering, stnet, sketching validation, skeva sc, skeva, clustering model, quadratik",abstract_count,6
topic,initial,4659.0,"convex clustering, stnet, sketching validation, skeva sc, skeva, clustering model, quadratik",abstract_share,1.4899317859563996e-05
topic,initial,4659.0,"convex clustering, stnet, sketching validation, skeva sc, skeva, clustering model, quadratik",selected,False
topic,initial,4660.0,"mmds reference, memorization probabilistic, generative moment, implicit generation, selection generative, test relative, mmds",abstract_count,6
